aircraft,mod,flap,isa_dev,cruise_alt,mach,payload,taxi_fuel,reserve_fuel,save_plot,initial_fuel_lb,status,error_message,total_dist_nm,total_time_min,fuel_burned_lb,first_level_off_ft,cruise_vktas_kts,achieved_alt_ft,altitude_limited,achieved_mach,mach_limited
CJ1,Flatwing,0,20,33000,0.64,493,100,600,False,3057,ok,,624.5864851967538,113,1524,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,631,100,600,False,2840,ok,,531.4692394731015,98,1302,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,20,33000,0.64,657,100,600,False,2893,ok,,544.7845005997833,100,1358,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,20,33000,0.64,821,100,600,False,2729,ok,,464.9790590890979,87,1192,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,841,100,600,False,2630,ok,,427.1252921183852,81,1091,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,20,33000,0.64,986,100,600,False,2564,ok,,385.17539078387136,74,1025,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,1051,100,600,False,2420,ok,,322.7780878257374,64,878,33001,423,33001,False,0.6394751164056358,False
CJ1,Flatwing,0,20,33000,0.64,1150,100,600,False,2400,ok,,306.3914077402259,61,859,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,1261,100,600,False,2210,ok,,219.45365580134785,47,666,33001,423,33001,False,0.6394751164056358,False
CJ1,Tamarack,0,20,33000,0.64,1471,100,600,False,2000,ok,,190.82495779709814,43,599,33001,337,33001,False,0.5094636270182016,True
CJ1,Flatwing,0,-10,33000,0.63,0,100,600,False,3440,ok,,743.3925362392641,132,1916,33004,416,33004,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,0,100,600,False,3440,ok,,751.0862423751284,134,1914,33012,416,33012,False,0.6288927858741005,True
CJ1,Flatwing,0,-10,33000,0.63,164,100,600,False,3386,ok,,715.8359654781783,128,1859,33009,416,33009,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,210,100,600,False,3261,ok,,669.4707269255443,121,1732,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,-10,33000,0.63,329,100,600,False,3221,ok,,643.2033512983209,116,1693,33009,416,33009,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,420,100,600,False,3051,ok,,575.3534895869952,106,1520,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,-10,33000,0.63,493,100,600,False,3057,ok,,570.5679576137519,104,1526,33009,416,33009,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,631,100,600,False,2840,ok,,480.2133992487527,90,1304,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,-10,33000,0.63,657,100,600,False,2893,ok,,497.9347997601334,92,1359,33009,416,33009,False,0.6288927858741005,True
CJ1,Flatwing,0,-10,33000,0.63,821,100,600,False,2729,ok,,426.32162929885993,81,1194,33009,416,33009,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,841,100,600,False,2630,ok,,387.121048529892,75,1093,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,-10,33000,0.63,986,100,600,False,2564,ok,,354.7085430941059,69,1028,33009,416,33009,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,1051,100,600,False,2420,ok,,294.0263391844038,60,881,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,-10,33000,0.63,1150,100,600,False,2400,ok,,283.0968849424852,57,861,33009,416,33009,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,1261,100,600,False,2210,ok,,200.93360688163872,45,668,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,-10,33000,0.63,1471,100,600,False,2000,ok,,168.7663868424315,40,585,33001,336,33001,False,0.5079518655136965,True
CJ1,Flatwing,0,0,33000,0.63,0,100,600,False,3440,ok,,768.9764322972583,137,1914,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,0,100,600,False,3440,ok,,779.9526757585661,139,1912,33003,416,33003,False,0.6288927858741005,True
CJ1,Flatwing,0,0,33000,0.63,164,100,600,False,3386,ok,,740.7244204822738,132,1858,33010,416,33010,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,210,100,600,False,3261,ok,,695.8308547206314,126,1732,33005,416,33005,False,0.6288927858741005,True
CJ1,Flatwing,0,0,33000,0.63,329,100,600,False,3221,ok,,665.41135710439,120,1692,33010,416,33010,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,420,100,600,False,3051,ok,,597.1145336328458,109,1518,33005,416,33005,False,0.6288927858741005,True
CJ1,Flatwing,0,0,33000,0.63,493,100,600,False,3057,ok,,590.1001892701838,108,1526,33010,416,33010,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,631,100,600,False,2840,ok,,498.3997503055831,93,1304,33005,416,33005,False,0.6288927858741005,True
CJ1,Flatwing,0,0,33000,0.63,657,100,600,False,2893,ok,,514.7861424117295,95,1359,33010,416,33010,False,0.6288927858741005,True
CJ1,Flatwing,0,0,33000,0.63,821,100,600,False,2729,ok,,440.49183296173686,83,1194,33010,416,33010,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,841,100,600,False,2630,ok,,400.70032345067784,77,1091,33005,416,33005,False,0.6288927858741005,True
CJ1,Flatwing,0,0,33000,0.63,986,100,600,False,2564,ok,,365.1767379144032,71,1026,33010,416,33010,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,1051,100,600,False,2420,ok,,304.02031101475063,61,880,33005,416,33005,False,0.6288927858741005,True
CJ1,Flatwing,0,0,33000,0.63,1150,100,600,False,2400,ok,,290.8814257088324,59,860,33010,416,33010,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,1261,100,600,False,2210,ok,,207.33771590937698,46,668,33005,416,33005,False,0.6288927858741005,True
CJ1,Tamarack,0,0,33000,0.63,1471,100,600,False,2000,ok,,175.7685144907887,41,589,33005,337,33005,False,0.5094636270182016,True
CJ1,Flatwing,0,10,33000,0.63,0,100,600,False,3440,ok,,795.9155243053449,142,1913,33008,416,33008,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,0,100,600,False,3440,ok,,811.0030606470021,145,1912,33010,416,33010,False,0.6288927858741005,True
CJ1,Flatwing,0,10,33000,0.63,164,100,600,False,3386,ok,,765.9034939935846,137,1857,33004,416,33004,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,210,100,600,False,3261,ok,,722.2642117587236,130,1730,33007,416,33007,False,0.6288927858741005,True
CJ1,Flatwing,0,10,33000,0.63,329,100,600,False,3221,ok,,686.9326638492164,124,1690,33004,416,33004,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,420,100,600,False,3051,ok,,620.0154464536689,113,1518,33007,416,33007,False,0.6288927858741005,True
CJ1,Flatwing,0,10,33000,0.63,493,100,600,False,3057,ok,,608.9718076211924,111,1524,33004,416,33004,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,631,100,600,False,2840,ok,,516.7564226700536,96,1303,33007,416,33007,False,0.6288927858741005,True
CJ1,Flatwing,0,10,33000,0.63,657,100,600,False,2893,ok,,531.0122461585515,98,1358,33004,416,33004,False,0.6288927858741005,True
CJ1,Flatwing,0,10,33000,0.63,821,100,600,False,2729,ok,,454.06258535751425,85,1193,33004,416,33004,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,841,100,600,False,2630,ok,,415.5189514152682,80,1091,33007,416,33007,False,0.6288927858741005,True
CJ1,Flatwing,0,10,33000,0.63,986,100,600,False,2564,ok,,376.10170986199415,73,1026,33004,416,33004,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,1051,100,600,False,2420,ok,,314.2813976104316,63,879,33007,416,33007,False,0.6288927858741005,True
CJ1,Flatwing,0,10,33000,0.63,1150,100,600,False,2400,ok,,299.15070273951414,60,859,33004,416,33004,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,1261,100,600,False,2210,ok,,213.04505989720855,46,666,33007,416,33007,False,0.6288927858741005,True
CJ1,Tamarack,0,10,33000,0.63,1471,100,600,False,2000,ok,,183.09696223473438,42,594,33007,337,33007,False,0.5094636270182016,True
CJ1,Flatwing,0,20,33000,0.63,0,100,600,False,3440,ok,,822.2639906134165,146,1912,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,0,100,600,False,3440,ok,,841.626381797452,150,1910,33011,416,33011,False,0.6288927858741005,True
CJ1,Flatwing,0,20,33000,0.63,164,100,600,False,3386,ok,,791.6369097388796,141,1857,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,210,100,600,False,3261,ok,,749.3545622308174,135,1729,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,20,33000,0.63,329,100,600,False,3221,ok,,709.0805310095149,128,1688,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,420,100,600,False,3051,ok,,642.6111411754075,118,1516,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,20,33000,0.63,493,100,600,False,3057,ok,,628.5070736639362,115,1524,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,631,100,600,False,2840,ok,,535.8650390326607,100,1303,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,20,33000,0.63,657,100,600,False,2893,ok,,547.9350253540122,101,1358,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,20,33000,0.63,821,100,600,False,2729,ok,,467.35989948304126,88,1192,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,841,100,600,False,2630,ok,,430.12736358839584,82,1090,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,20,33000,0.63,986,100,600,False,2564,ok,,386.7860781218962,75,1025,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,1051,100,600,False,2420,ok,,324.38682269075025,65,877,33001,416,33001,False,0.6288927858741005,True
CJ1,Flatwing,0,20,33000,0.63,1150,100,600,False,2400,ok,,307.2163944524485,61,859,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,1261,100,600,False,2210,ok,,219.65479365248584,48,665,33001,416,33001,False,0.6288927858741005,True
CJ1,Tamarack,0,20,33000,0.63,1471,100,600,False,2000,ok,,190.82495779709814,43,599,33001,337,33001,False,0.5094636270182016,True
CJ1,Flatwing,0,-10,33000,0.62,0,100,600,False,3440,ok,,749.2987689457899,135,1915,33004,410,33004,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,0,100,600,False,3440,ok,,758.0591508082282,137,1912,33012,410,33012,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,33000,0.62,164,100,600,False,3386,ok,,721.7067114379672,130,1858,33009,410,33009,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,210,100,600,False,3261,ok,,675.7256493781366,123,1731,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,33000,0.62,329,100,600,False,3221,ok,,648.2090068329164,118,1692,33009,410,33009,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,420,100,600,False,3051,ok,,580.0824223401346,108,1518,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,33000,0.62,493,100,600,False,3057,ok,,574.7133659356504,106,1525,33009,410,33009,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,631,100,600,False,2840,ok,,484.4360496323691,92,1304,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,33000,0.62,657,100,600,False,2893,ok,,501.21482735499313,94,1358,33009,410,33009,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,33000,0.62,821,100,600,False,2729,ok,,428.7253686326733,82,1193,33009,410,33009,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,841,100,600,False,2630,ok,,389.7966684714886,76,1092,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,33000,0.62,986,100,600,False,2564,ok,,356.23279936688186,70,1026,33009,410,33009,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,1051,100,600,False,2420,ok,,295.1590034238438,60,879,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,-10,33000,0.62,1150,100,600,False,2400,ok,,283.742616567458,58,860,33009,410,33009,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,1261,100,600,False,2210,ok,,200.51894227288233,45,665,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,-10,33000,0.62,1471,100,600,False,2000,ok,,168.7663868424315,40,585,33001,336,33001,False,0.5079518655136965,True
CJ1,Flatwing,0,0,33000,0.62,0,100,600,False,3440,ok,,775.5422266112562,139,1914,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,0,100,600,False,3440,ok,,787.9908847890023,142,1912,33003,410,33003,False,0.6198222168470702,False
CJ1,Flatwing,0,0,33000,0.62,164,100,600,False,3386,ok,,746.2654811907231,135,1857,33010,410,33010,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,210,100,600,False,3261,ok,,701.7034378483329,128,1730,33005,410,33005,False,0.6198222168470702,False
CJ1,Flatwing,0,0,33000,0.62,329,100,600,False,3221,ok,,670.1449302055134,122,1691,33010,410,33010,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,420,100,600,False,3051,ok,,602.5504071097664,111,1518,33005,410,33005,False,0.6198222168470702,False
CJ1,Flatwing,0,0,33000,0.62,493,100,600,False,3057,ok,,594.0212884372623,109,1525,33010,410,33010,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,631,100,600,False,2840,ok,,502.3932714688631,95,1303,33005,410,33005,False,0.6198222168470702,False
CJ1,Flatwing,0,0,33000,0.62,657,100,600,False,2893,ok,,517.8998268446124,97,1358,33010,410,33010,False,0.6198222168470702,False
CJ1,Flatwing,0,0,33000,0.62,821,100,600,False,2729,ok,,442.77676005070094,84,1193,33010,410,33010,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,841,100,600,False,2630,ok,,404.24115749682966,78,1092,33005,410,33005,False,0.6198222168470702,False
CJ1,Flatwing,0,0,33000,0.62,986,100,600,False,2564,ok,,366.65426193007266,71,1025,33010,410,33010,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,1051,100,600,False,2420,ok,,305.08474204452597,62,878,33005,410,33005,False,0.6198222168470702,False
CJ1,Flatwing,0,0,33000,0.62,1150,100,600,False,2400,ok,,291.53009299441425,59,858,33010,410,33010,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,1261,100,600,False,2210,ok,,206.93184962238655,46,665,33005,410,33005,False,0.6198222168470702,False
CJ1,Tamarack,0,0,33000,0.62,1471,100,600,False,2000,ok,,175.7685144907887,41,589,33005,337,33005,False,0.5094636270182016,True
CJ1,Flatwing,0,10,33000,0.62,0,100,600,False,3440,ok,,802.1217430415322,144,1913,33008,410,33008,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,0,100,600,False,3440,ok,,818.0768615372607,148,1910,33010,410,33010,False,0.6198222168470702,False
CJ1,Flatwing,0,10,33000,0.62,164,100,600,False,3386,ok,,772.1242673008937,139,1858,33004,410,33004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,210,100,600,False,3261,ok,,728.7577290835511,133,1730,33007,410,33007,False,0.6198222168470702,False
CJ1,Flatwing,0,10,33000,0.62,329,100,600,False,3221,ok,,691.4132590244368,126,1689,33004,410,33004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,420,100,600,False,3051,ok,,625.1406264403429,115,1517,33007,410,33007,False,0.6198222168470702,False
CJ1,Flatwing,0,10,33000,0.62,493,100,600,False,3057,ok,,612.6968727402859,113,1523,33004,410,33004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,631,100,600,False,2840,ok,,520.5287350031696,98,1302,33007,410,33007,False,0.6198222168470702,False
CJ1,Flatwing,0,10,33000,0.62,657,100,600,False,2893,ok,,533.9774012201741,99,1357,33004,410,33004,False,0.6198222168470702,False
CJ1,Flatwing,0,10,33000,0.62,821,100,600,False,2729,ok,,456.2561311215865,86,1192,33004,410,33004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,841,100,600,False,2630,ok,,417.9068641697517,81,1090,33007,410,33007,False,0.6198222168470702,False
CJ1,Flatwing,0,10,33000,0.62,986,100,600,False,2564,ok,,377.5352731750269,73,1025,33004,410,33004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,1051,100,600,False,2420,ok,,315.2865645968272,64,877,33007,410,33007,False,0.6198222168470702,False
CJ1,Flatwing,0,10,33000,0.62,1150,100,600,False,2400,ok,,299.81253629486093,60,858,33004,410,33004,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,1261,100,600,False,2210,ok,,213.65986264986117,47,665,33007,410,33007,False,0.6198222168470702,False
CJ1,Tamarack,0,10,33000,0.62,1471,100,600,False,2000,ok,,183.09696223473438,42,594,33007,337,33007,False,0.5094636270182016,True
CJ1,Flatwing,0,20,33000,0.62,0,100,600,False,3440,ok,,828.1390063316586,149,1912,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,0,100,600,False,3440,ok,,849.7390619378218,153,1910,33011,410,33011,False,0.6198222168470702,False
CJ1,Flatwing,0,20,33000,0.62,164,100,600,False,3386,ok,,797.0463201278666,144,1856,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,210,100,600,False,3261,ok,,755.9658116507974,138,1728,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,20,33000,0.62,329,100,600,False,3221,ok,,713.815781113121,130,1688,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,420,100,600,False,3051,ok,,647.9384521904879,120,1516,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,20,33000,0.62,493,100,600,False,3057,ok,,631.5453876945344,116,1522,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,631,100,600,False,2840,ok,,539.910849243972,101,1302,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,20,33000,0.62,657,100,600,False,2893,ok,,550.2671646589704,102,1356,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,20,33000,0.62,821,100,600,False,2729,ok,,468.9862484618295,89,1190,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,841,100,600,False,2630,ok,,432.8753175457369,83,1090,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,20,33000,0.62,986,100,600,False,2564,ok,,387.7061741090858,75,1023,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,1051,100,600,False,2420,ok,,325.8372925814348,65,876,33001,410,33001,False,0.6198222168470702,False
CJ1,Flatwing,0,20,33000,0.62,1150,100,600,False,2400,ok,,307.41685189446656,62,857,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,1261,100,600,False,2210,ok,,219.79136548320798,48,664,33001,410,33001,False,0.6198222168470702,False
CJ1,Tamarack,0,20,33000,0.62,1471,100,600,False,2000,ok,,190.82495779709814,43,599,33001,337,33001,False,0.5094636270182016,True
